Show_ID,Movie Title,Director,Country,Release_Year,Rating_class,Duration,Categories,Type,IMDB_Score,IMDB_Votes
s2111,Scarecrow,Khaled Marei,Egypt,2019,TV-MA,121,"Comedies, International Movies",Movie,,
s2112,The Crimes That Bind,Sebastián Schindel,Argentina,2020,TV-14,100,"Dramas, International Movies",Movie,6.7,3912.0
s2118,Crazy Awesome Teachers,Sammaria Sari Simanjuntak,Indonesia,2020,TV-PG,102,"Comedies, Dramas, International Movies",Movie,6.2,438.0
s2121,Les Misérables,Tom Hooper,"United Kingdom, United States",2012,PG-13,158,"Dramas, International Movies, Music & Musicals",Movie,7.5,325132.0
s2122,Seventh Son,Sergei Bodrov,"United States, United Kingdom, Canada, China",2014,PG-13,102,"Action & Adventure, Sci-Fi & Fantasy",Movie,5.5,76395.0
s2129,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,Anna Stone,,2020,TV-G,59,"Documentaries, International Movies, Sports Movies",Movie,,
s2130,Fearless,Cory Edwards,Canada,2020,TV-Y7,92,"Children & Family Movies, Comedies",Movie,4.9,1706.0
s2131,Nigerian Prince,Faraday Okoro,"United States, Nigeria",2018,TV-MA,104,"Dramas, Independent Movies",Movie,5.8,383.0
s2133,Project Power,"Henry Joost, Ariel Schulman",United States,2020,R,113,Action & Adventure,Movie,6.0,83973.0
s2138,An Easy Girl,Rebecca Zlotowski,France,2019,TV-MA,93,"Comedies, Dramas, International Movies",Movie,5.6,4911.0
s2139,Christine,Antonio Campos,"United Kingdom, United States",2016,R,119,"Dramas, Independent Movies",Movie,6.9,14977.0
s2142,Gunjan Saxena: The Kargil Girl,Sharan Sharma,India,2020,TV-14,113,"Action & Adventure, Dramas, International Movies",Movie,5.6,34423.0
s2143,Mr. Peabody & Sherman,Rob Minkoff,United States,2014,PG,93,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",Movie,6.8,68790.0
s2144,"Rob Schneider: Asian Momma, Mexican Kids",Tyler Spindel,United States,2020,TV-MA,44,Stand-Up Comedy,Movie,5.5,716.0
s2147,The Lost Husband,Vicky Wight,United States,2020,PG-13,110,"Dramas, Romantic Movies",Movie,6.1,4578.0
s2148,Diamonds in the Sky,Kunle Afolayan,,2018,TV-14,113,"Dramas, International Movies",Movie,7.4,10.0
s2150,We Summon the Darkness,Marc Meyers,"United States, Canada, United Kingdom",2020,R,90,"Horror Movies, Thrillers",Movie,5.2,10056.0
s2155,Stars in the Sky: A Hunting Story,Steven Rinella,United States,2018,TV-14,69,Documentaries,Movie,7.3,333.0
s2160,Work It,Laura Terruso,United States,2020,TV-14,94,Comedies,Movie,6.1,12828.0
s2162,Nasha Natasha,Martín Sastre,Uruguay,2020,TV-PG,72,"Documentaries, International Movies, Music & Musicals",Movie,6.4,299.0
s2164,Anelka: Misunderstood,Franck Nataf,France,2020,TV-14,95,"Documentaries, International Movies, Sports Movies",Movie,6.4,3120.0
s2167,A Go! Go! Cory Carson Summer Camp,"Stanley Moore, Alex Woo",,2020,TV-Y,21,Children & Family Movies,Movie,,
s2168,Malibu Rescue: The Next Wave,Savage Steve Holland,United States,2020,TV-G,71,"Children & Family Movies, Comedies",Movie,4.7,818.0
s2172,Almost Love,Mike Doyle,United States,2020,TV-MA,92,"Comedies, Dramas, Independent Movies",Movie,5.7,1087.0
s2173,Killing Hasselhoff,Darren Grant,United States,2017,R,80,Comedies,Movie,4.4,2655.0
s2177,Rogue Warfare: The Hunt,Mike Gunther,United States,2020,R,104,Action & Adventure,Movie,3.1,570.0
s2178,Super Monsters: The New Class,Steve Ball,Canada,2020,TV-Y,25,Children & Family Movies,Movie,,
s2180,The Ottoman Lieutenant,Joseph Ruben,"Turkey, United States",2017,R,111,"Dramas, Romantic Movies",Movie,6.4,25582.0
s2187,Raat Akeli Hai,Honey Trehan,India,2020,TV-MA,150,"Dramas, International Movies, Thrillers",Movie,7.3,17570.0
s2188,Seriously Single,"Katleho Ramaphakela, Rethabile Ramaphakela",South Africa,2020,TV-MA,108,"Comedies, International Movies, Romantic Movies",Movie,4.4,1258.0
s2192,Retablo,Álvaro Delgado-Aparicio L.,"Peru, Germany, Norway",2017,TV-MA,102,"Dramas, International Movies",Movie,7.5,1711.0
s2194,Uma Maheswara Ugra Roopasya,Venkatesh Maha,India,2020,TV-MA,137,"Comedies, Dramas, Independent Movies",Movie,,
s2197,Redemption,Mickey Fonseca,Mozambique,2019,TV-MA,102,"Dramas, International Movies, Thrillers",Movie,,
s2197,Redemption,Mickey Fonseca,Mozambique,2019,TV-MA,102,"Dramas, International Movies, Thrillers",Movie,6.0,171.0
s2198,Shine Your Eyes,Matias Mariani,"Brazil, France",2020,TV-MA,103,"Dramas, Independent Movies, International Movies",Movie,6.4,313.0
s2199,The Hater,Jan Komasa,Poland,2020,TV-MA,136,"Dramas, International Movies, Thrillers",Movie,,
s2200,The Speed Cubers,Sue Kim,United States,2020,TV-PG,41,Documentaries,Movie,,
s2201,Tread,Paul Solet,United States,2019,TV-MA,88,Documentaries,Movie,7.1,2861.0
s2203,Banana Split,Ben Kasulke,United States,2020,TV-MA,84,"Comedies, Dramas, Independent Movies",Movie,6.2,3190.0
s2205,Door Ke Darshan,Gagan Puri,India,2020,TV-14,114,"Comedies, International Movies",Movie,,
s2206,Double World,Teddy Chan,China,2020,TV-14,110,"Action & Adventure, International Movies",Movie,6.1,4064.0
s2207,Project Marathwada,Bhavin Wadia,India,2016,TV-MA,103,"Dramas, Independent Movies, International Movies",Movie,6.6,88.0
s2208,Animal Crackers,"Tony Bancroft, Scott Christian Sava","China, Spain, South Korea, United States",2020,TV-Y7,106,"Children & Family Movies, Comedies",Movie,5.8,3352.0
s2209,Dragons: Rescue Riders: Secrets of the Songwing,"Greg Rankin, TJ Sullivan",United States,2020,TV-Y,46,"Children & Family Movies, Comedies",Movie,5.1,175.0
s2211,Offering to the Storm,Fernando González Molina,"Spain, Germany",2020,TV-MA,140,"International Movies, Thrillers",Movie,6.2,6215.0
s2212,Romance Doll,Yuki Tanada,Japan,2020,TV-MA,124,"Dramas, International Movies, Romantic Movies",Movie,,
s2214,The Kissing Booth 2,Vince Marcello,"United Kingdom, United States",2020,TV-14,133,"Comedies, Romantic Movies",Movie,5.7,30310.0
s2216,The Larva Island Movie,Ahn Byoung-wook,South Korea,2020,TV-Y7,91,"Children & Family Movies, Comedies",Movie,5.1,635.0
s2217,The Letter Reader,Sibusiso Khuzwayo,South Africa,2019,TV-PG,30,"Dramas, International Movies",Movie,,
s2221,Ip Man 4: The Finale,Wilson Yip,"Hong Kong, China",2019,TV-MA,105,"Action & Adventure, Dramas, International Movies",Movie,7.0,30694.0
s2222,Jack Whitehall: I'm Only Joking,"Dave Skinner, Freddie Waters",United Kingdom,2020,TV-MA,58,Stand-Up Comedy,Movie,6.6,1468.0
s2225,Funan,Denis Do,"France, Belgium, Luxembourg, Cambodia,",2018,TV-14,87,"Dramas, International Movies",Movie,6.9,916.0
s2229,Father Soldier Son,"Leslye Davis, Catrin Einhorn",United States,2020,R,100,Documentaries,Movie,7.3,929.0
s2232,The Millions,"Toka McBaror, Tunde Apalowo",Nigeria,2019,TV-MA,95,"Comedies, International Movies",Movie,5.5,38.0
s2233,Fatal Affair,Peter Sullivan,United States,2020,TV-14,90,Thrillers,Movie,,
s2234,MILF,Axelle Laffont,"France, Belgium",2018,TV-MA,102,"Comedies, International Movies, Romantic Movies",Movie,4.8,6047.0
s2240,Sylvia,Daniel Oriahi,Nigeria,2018,TV-14,104,"Dramas, International Movies, Thrillers",Movie,4.7,126.0
s2243,Urzila Carlson: Overqualified Loser,Hayden Guppy,Australia,2020,TV-MA,62,Stand-Up Comedy,Movie,6.3,366.0
s2244,We Are One,Stéphane de Freitas,France,2020,TV-MA,86,"Documentaries, International Movies, Music & Musicals",Movie,4.6,92.0
s2248,Mama's Boy,Amro Salah,Egypt,2018,TV-14,101,"Comedies, International Movies",Movie,6.1,987.0
s2249,The Claudia Kishi Club,Sue Ding,United States,2020,TV-14,17,Documentaries,Movie,,
s2251,The Old Guard,Gina Prince-Bythewood,United States,2020,R,126,Action & Adventure,Movie,6.6,155135.0
s2253,Your Excellency,Funke Akindele,,2019,TV-G,120,"Comedies, International Movies",Movie,6.6,43.0
s2257,Born Racer,Bryn Evans,New Zealand,2018,R,89,"Documentaries, Sports Movies",Movie,6.1,256.0
s2258,Mucho Mucho Amor: The Legend of Walter Mercado,"Cristina Costantini, Kareem Tabsch",United States,2020,TV-14,96,"Documentaries, LGBTQ Movies",Movie,7.3,3251.0
s2260,The Long Dumb Road,Hannah Fidell,United States,2018,R,91,"Comedies, Independent Movies",Movie,6.1,3172.0
s2262,Jim Jefferies: Intolerant,Scott Zabielski,,2020,TV-MA,67,Stand-Up Comedy,Movie,7.2,2764.0
s2263,A Kid from Coney Island,"Coodie, Chike","United States, China",2019,TV-MA,89,"Documentaries, Sports Movies",Movie,7.0,536.0
s2264,PNL - Dans la légende tour,QLF,,2020,TV-MA,65,"International Movies, Music & Musicals",Movie,,
s2265,Aiyyaa,Sachin Kundalkar,India,2012,TV-14,151,"Comedies, International Movies, Music & Musicals",Movie,4.3,1871.0
s2266,Bbuddah Hoga Terra Baap,Puri Jagannadh,India,2011,TV-14,116,"Action & Adventure, Comedies, Dramas",Movie,5.6,2884.0
s2267,Blood Money,Vishal Mahadkar,India,2012,TV-14,110,"Dramas, International Movies, Romantic Movies",Movie,5.1,1533.0
s2268,Bombay Talkies,"Anurag Kashyap, Dibakar Banerjee, Karan Johar, Zoya Akhtar",India,2013,TV-MA,123,"Dramas, International Movies",Movie,6.6,5372.0
s2269,Boss,Anthony D'Souza,India,2013,TV-14,139,"Action & Adventure, Comedies, Dramas",Movie,5.3,11059.0
s2270,Budhia Singh: Born to Run,Soumendra Padhi,India,2016,TV-MA,95,"Dramas, Independent Movies, International Movies",Movie,7.6,1479.0
s2271,Chashme Baddoor,David Dhawan,India,2013,TV-14,121,"Comedies, International Movies, Music & Musicals",Movie,5.4,5121.0
s2272,Dharam Sankat Mein,Fuwad Khan,India,2015,TV-PG,127,"Comedies, Dramas, International Movies",Movie,6.3,2237.0
s2273,Drishyam,Nishikant Kamat,India,2015,TV-14,162,"Dramas, International Movies, Thrillers",Movie,8.2,79075.0
s2274,Gabbar Is Back,Krish,India,2015,TV-14,128,"Action & Adventure, Dramas, International Movies",Movie,7.2,24676.0
s2275,Gollu Aur Pappu,Kabir Sadanand,India,2014,TV-14,112,"Action & Adventure, Comedies, International Movies",Movie,3.8,118.0
s2277,Inkaar,Sudhir Mishra,India,2013,TV-MA,125,"Dramas, International Movies, Romantic Movies",Movie,6.2,2565.0
s2279,Mary Kom,Omung Kumar,India,2014,TV-PG,120,"Dramas, International Movies, Sports Movies",Movie,6.9,10656.0
s2280,Michael,Ribhu Dasgupta,India,2011,TV-MA,86,"Dramas, Independent Movies, International Movies",Movie,5.3,167.0
s2281,Mumbai Delhi Mumbai,Satish Rajwade,India,2014,TV-MA,107,"Comedies, International Movies, Romantic Movies",Movie,5.7,354.0
s2283,One by Two,Devika Bhagat,India,2014,TV-14,135,"Comedies, Dramas, International Movies",Movie,3.9,745.0
s2284,Only,Takashi Doscher,United States,2019,TV-MA,97,"Dramas, Independent Movies, Romantic Movies",Movie,,
s2285,Penalty,Shubham Singh,India,2019,TV-14,125,"Dramas, Independent Movies, International Movies",Movie,5.3,859.0
s2286,Players,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2012,TV-14,162,"Action & Adventure, International Movies",Movie,4.2,4490.0
s2287,Pyaar Ka Punchnama 2,Luv Ranjan,India,2015,TV-MA,136,"Comedies, Dramas, International Movies",Movie,7.3,14968.0
s2288,Queen,Vikas Bahl,India,2014,TV-MA,138,"Comedies, Dramas, International Movies",Movie,8.2,64805.0
s2289,Shaitan,Bejoy Nambiar,India,2011,TV-MA,126,"Action & Adventure, Dramas, Independent Movies",Movie,7.3,8414.0
s2290,Special 26,Neeraj Pandey,India,2013,TV-PG,137,"Dramas, International Movies, Thrillers",Movie,8.0,55489.0
s2292,What the Fish,Gurmmeet Singh,India,2013,TV-14,96,"Comedies, International Movies",Movie,5.2,210.0
s2295,Desperados,LP,United States,2020,TV-MA,107,"Comedies, Romantic Movies",Movie,5.2,10030.0
s2296,Hunter in the Blue Side of Manchester,Rako Prijanto,"Indonesia, United Kingdom",2020,TV-MA,89,"Dramas, International Movies",Movie,5.8,43.0
s2297,I Am Not Your Negro,Raoul Peck,"Switzerland, France, Belgium, United States",2017,PG-13,94,Documentaries,Movie,7.9,21632.0
s2301,The Perfect Picture: Ten Years Later,Shirley Frimpong-Manso,Ghana,2019,TV-MA,148,"Comedies, Dramas, International Movies",Movie,6.2,48.0
s2303,Thiago Ventura: POKAS,"Fabio Ock, Joana Mazzucchelli",Brazil,2020,TV-MA,82,Stand-Up Comedy,Movie,6.4,190.0
s2309,Adú,Salvador Calvo,Spain,2020,TV-MA,120,"Dramas, International Movies",Movie,,
s2311,David Foster: Off the Record,Barry Avrich,Canada,2019,TV-MA,107,"Documentaries, Music & Musicals",Movie,6.9,552.0
s2316,The F**k-It List,Michael Duggan,United States,2019,TV-MA,103,Comedies,Movie,5.1,5866.0
s2317,The Silence of Others,"Almudena Carracedo, Robert Bahar","Spain, France, Canada, United States",2019,TV-14,96,"Documentaries, International Movies",Movie,8.0,2048.0
s2320,Under the Riccione Sun,Younuts!,Italy,2020,TV-MA,102,"Comedies, International Movies, Romantic Movies",Movie,,
s2324,The Mirror Boy,Obi Emelonye,"United Kingdom, Nigeria",2011,TV-14,86,"Action & Adventure, Dramas, International Movies",Movie,4.9,138.0
s2325,#FriendButMarried 2,Rako Prijanto,Indonesia,2020,TV-G,104,"Dramas, International Movies, Romantic Movies",Movie,6.9,300.0
s2329,Ride Like a Girl,Rachel Griffiths,Australia,2020,PG,99,"Children & Family Movies, Dramas, Independent Movies",Movie,7.0,3865.0
s2331,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,United States,2020,PG-13,124,"Comedies, Music & Musicals, Romantic Movies",Movie,6.5,91043.0
s2333,Kasanova,Oluseyi Asurf,Nigeria,2019,TV-14,117,"Comedies, International Movies, Romantic Movies",Movie,6.7,43.0
s2334,Ordinary People,Eduardo Roy Jr.,Philippines,2016,TV-MA,107,"Dramas, Independent Movies, International Movies",Movie,7.3,498.0
s2339,Krishna and His Leela,Ravikanth Perepu,India,2020,TV-MA,126,"International Movies, Romantic Movies",Movie,5.6,1562.0
s2340,Prem Ratan Dhan Payo,Sooraj R. Barjatya,India,2015,TV-14,164,"Action & Adventure, Dramas, International Movies",Movie,4.4,21487.0
s2342,Athlete A,"Bonni Cohen, Jon Shenk",United States,2020,PG-13,104,"Documentaries, Sports Movies",Movie,7.6,10544.0
s2343,Bulbbul,Anvita Dutt,India,2020,TV-MA,94,"Horror Movies, International Movies",Movie,6.5,11654.0
s2345,Nobody Knows I'm Here,Gaspar Antillo,Chile,2020,TV-MA,92,"Dramas, Independent Movies, International Movies",Movie,,
s2346,Eric Andre: Legalize Everything,Eric Notarnicola,United States,2020,TV-MA,52,Stand-Up Comedy,Movie,6.1,2491.0
s2348,Kappela,Musthafa,India,2020,TV-14,112,"Dramas, Independent Movies, International Movies",Movie,7.5,3212.0
s2349,The Royal Hibiscus Hotel,Ishaya Bako,Nigeria,2017,TV-PG,90,"Comedies, International Movies, Romantic Movies",Movie,5.5,276.0
s2351,Woodshock,"Kate Mulleavy, Laura Mulleavy",United States,2017,R,101,"Dramas, Independent Movies, Thrillers",Movie,4.2,1933.0
s2352,Elevator Baby,Akhigbe Ilozobhie,Nigeria,2019,TV-MA,84,"Dramas, International Movies",Movie,6.9,73.0
s2356,Disclosure,,United States,2020,TV-MA,108,"Documentaries, LGBTQ Movies",Movie,8.2,5301.0
s2357,Feel the Beat,Elissa Down,United States,2020,TV-G,110,"Children & Family Movies, Comedies, Dramas",Movie,6.3,10749.0
s2359,Lost Bullet,Guillaume Pierret,France,2020,TV-MA,93,"Action & Adventure, Dramas, International Movies",Movie,6.3,9264.0
s2361,One-Way to Tomorrow,Ozan Açıktan,Turkey,2020,TV-MA,90,"Dramas, International Movies, Romantic Movies",Movie,5.6,4819.0
s2364,Wasp Network,Olivier Assayas,"France, Brazil, Spain, Belgium",2020,TV-MA,128,"Dramas, International Movies, Thrillers",Movie,5.9,10136.0
s2365,A Whisker Away,"Junichi Sato, Tomotaka Shibayama",Japan,2020,TV-PG,104,"Anime Features, Children & Family Movies, International Movies",Movie,6.7,9353.0
s2371,El límite infinito,Pablo Aulita,,2020,TV-PG,48,"Documentaries, International Movies, Sports Movies",Movie,,
s2372,Lola Igna,Eduardo Roy Jr.,Philippines,2019,TV-14,114,"Comedies, International Movies",Movie,7.2,183.0
s2373,One Take,Manatsanun Phanlerdwongsakul,Thailand,2020,TV-G,86,"Documentaries, International Movies, Music & Musicals",Movie,5.9,52.0
s2378,The Nut Job,Peter Lepeniotis,"Canada, South Korea, United States",2014,PG,85,"Children & Family Movies, Comedies",Movie,5.7,28295.0
s2380,An Evening with Beverly Luff Linn,Jim Hosking,"United Kingdom, United States",2018,R,108,"Comedies, Independent Movies",Movie,5.8,5457.0
s2382,Last Flight to Abuja,Obi Emelonye,"Nigeria, United Kingdom",2012,TV-14,76,"Dramas, International Movies",Movie,4.5,347.0
s2383,The Darkness,Greg McLean,United States,2016,PG-13,92,"Horror Movies, Thrillers",Movie,4.5,15848.0
s2385,The Show Must Go On: The Queen + Adam Lambert Story,,"United Kingdom, United States",2019,TV-MA,85,"Documentaries, Music & Musicals",Movie,7.8,1923.0
s2386,Underdogs,Juan José Campanella,"Argentina, Spain",2013,PG,85,"Children & Family Movies, Sports Movies",Movie,6.5,9535.0
s2387,Wira,Adrian Teh,Malaysia,2019,TV-14,108,"Action & Adventure, Dramas, International Movies",Movie,,
s2388,4th Republic,Ishaya Bako,Nigeria,2019,TV-MA,120,"Dramas, International Movies, Thrillers",Movie,6.2,29.0
s2390,Asura Guru,A. Raajdheep,India,2020,TV-14,117,"Dramas, International Movies",Movie,3.2,316.0
s2392,Milea,"Fajar Bustomi, Pidi Baiq",Indonesia,2020,TV-14,100,"Dramas, International Movies, Romantic Movies",Movie,6.4,547.0
s2393,Axone,Nicholas Kharkongor,India,2020,TV-MA,101,"Comedies, Dramas, Independent Movies",Movie,6.9,2182.0
s2394,Da 5 Bloods,Spike Lee,United States,2020,R,156,"Action & Adventure, Dramas",Movie,6.5,50236.0
s2398,Jo Koy: In His Elements,Michael McKay,United States,2020,TV-MA,55,Stand-Up Comedy,Movie,5.4,469.0
s2399,Okko's Inn,Kitaro Kosaka,Japan,2018,PG,96,"Anime Features, Children & Family Movies",Movie,7.0,1803.0
s2413,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,2020,TV-MA,114,"Dramas, International Movies, Romantic Movies",Movie,3.3,80198.0
s2414,Forensic,"Akhil Paul, Anas Khan",India,2020,TV-14,132,"International Movies, Thrillers",Movie,6.8,4813.0
s2415,Project Papa,Kanika Batra,India,2018,TV-14,92,"Dramas, Independent Movies, International Movies",Movie,6.3,35.0
s2417,The Night Clerk,Michael Cristofer,United States,2020,R,90,"Dramas, Independent Movies",Movie,5.5,14600.0
s2421,Choked: Paisa Bolta Hai,Anurag Kashyap,India,2020,TV-14,114,"Dramas, International Movies",Movie,5.7,5333.0
s2422,Merry Men 2: Another Mission,Moses Inwang,Nigeria,2019,TV-MA,115,"Comedies, International Movies",Movie,6.4,64.0
s2425,The Last Days of American Crime,Olivier Megaton,United States,2020,TV-MA,149,"Action & Adventure, Dramas, Independent Movies",Movie,3.7,11227.0
s2428,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,2017,TV-14,102,"Dramas, International Movies, Romantic Movies",Movie,6.1,2450.0
s2429,Overnight Republic,Murat Kepez,Turkey,2017,TV-MA,105,"Comedies, International Movies",Movie,5.8,4632.0
s2431,Lady Bird,Greta Gerwig,United States,2017,R,94,"Comedies, Dramas, Independent Movies",Movie,7.4,277165.0
s2432,Spelling the Dream,Sam Rega,United States,2020,TV-G,83,"Children & Family Movies, Documentaries",Movie,6.9,716.0
s2441,True: Rainbow Rescue,,Canada,2020,TV-Y,24,Children & Family Movies,Movie,,
s2443,X Large,Sherif Arafa,Egypt,2011,TV-14,135,"Comedies, International Movies, Romantic Movies",Movie,,
s2444,122,Yasir Al Yasiri,Egypt,2019,TV-MA,95,"Horror Movies, International Movies",Movie,6.2,5530.0
s2446,Chippa,Safdar Rahman,India,2020,TV-14,92,"Comedies, Dramas, Independent Movies",Movie,6.4,1087.0
s2447,Cook Off,Tomas Brickhill,Zimbabwe,2017,TV-G,100,"Comedies, International Movies, Romantic Movies",Movie,6.1,337.0
s2449,Kalek Shanab,Hani Al-Shaibani,United Arab Emirates,2019,TV-PG,80,"Comedies, International Movies",Movie,,
s2452,Mirai,Mamoru Hosoda,"Japan, United States",2018,PG,98,"Action & Adventure, Anime Features, Children & Family Movies",Movie,7.0,14983.0
s2455,The Disaster Artist,James Franco,United States,2017,R,104,"Comedies, Dramas",Movie,7.3,149604.0
s2456,The Stolen,Niall Johnson,"United Kingdom, Germany, United Arab Emirates, New Zealand",2016,TV-14,98,Dramas,Movie,5.3,1330.0
s2458,Freej Al Taibeen,Ahmed Zain,United Arab Emirates,2018,TV-PG,99,"Comedies, Dramas, International Movies",Movie,5.8,9.0
s2459,Kenny Sebastian: The Most Interesting Person in the Room,Angshuman Ghosh,India,2020,TV-MA,68,Stand-Up Comedy,Movie,6.2,987.0
s2464,Grandmother's Farm,Ahmed Zein,United Arab Emirates,2014,TV-14,71,"Comedies, Horror Movies, International Movies",Movie,2.9,74.0
